id,alias,name,image_url,is_closed,url,review_count,category_alias,category_title,rating,latitude,longitude,transactions,price,address1,address2,address3,city,zip_code,country,state,display_address,phone,display_phone,distance
PbezejIP9RHrjw-k459iZA,porteno-restaurant-new-york,Porteno Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/WzyyO_NHAwO_eSXx9ZQsmA/o.jpg,False,https://www.yelp.com/biz/porteno-restaurant-new-york?adjust_creative=h5HwbyQ0TYvQjBo6Ys5Bgw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=h5HwbyQ0TYvQjBo6Ys5Bgw,375,argentine,Argentine,4.0,40.750499,-74.002525,[],$$$,299 10th Ave,,,New York,10001,US,NY,"299 10th Ave,New York, NY 10001",+12126959694,(212) 695-9694,548.5713803400217
cp5k0PKl236X0xaNDYR5Zw,feroce-ristorante-new-york-5,Feroce Ristorante,https://s3-media3.fl.yelpcdn.com/bphoto/Kut2Ot1_WNJjsryN7mZoag/o.jpg,False,https://www.yelp.com/biz/feroce-ristorante-new-york-5?adjust_creative=h5HwbyQ0TYvQjBo6Ys5Bgw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=h5HwbyQ0TYvQjBo6Ys5Bgw,80,italian,Italian,4.0,40.74634,-73.99096,[],,105 W 28th St,,,New York,10001,US,NY,"105 W 28th St,New York, NY 10001",+12128881092,(212) 888-1092,739.0890134416694
3axYlGbF2M-rHjz0uhKFcg,whitmans-hudson-yards-new-york,Whitmans Hudson Yards,https://s3-media1.fl.yelpcdn.com/bphoto/X-RL4XlPEPdlXbRfyCqFUQ/o.jpg,False,https://www.yelp.com/biz/whitmans-hudson-yards-new-york?adjust_creative=h5HwbyQ0TYvQjBo6Ys5Bgw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=h5HwbyQ0TYvQjBo6Ys5Bgw,201,"burgers,desserts,newamerican","Burgers,Desserts,American (New)",4.0,40.751716,-74.001579,"['delivery', 'pickup']",$$,331 10th Ave,,,New York,10001,US,NY,"331 10th Ave,New York, NY 10001",+12128371416,(212) 837-1416,451.78789914738167
r-EDS_eO70HUgDmOk5_8Qw,juniper-bar-new-york,Juniper Bar,https://s3-media4.fl.yelpcdn.com/bphoto/6IbrhA4fiQqOuM2bbg20Lg/o.jpg,False,https://www.yelp.com/biz/juniper-bar-new-york?adjust_creative=h5HwbyQ0TYvQjBo6Ys5Bgw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=h5HwbyQ0TYvQjBo6Ys5Bgw,574,"cocktailbars,newamerican,breakfast_brunch","Cocktail Bars,American (New),Breakfast & Brunch",4.0,40.752344,-73.9914045,['restaurant_reservation'],$$,237 W 35th St,,,New York,10001,US,NY,"237 W 35th St,New York, NY 10001",+12129672511,(212) 967-2511,406.7804971391
vu-w4B72RWm_Q56dYiimrw,the-blacksmith-nyc-bar-and-kitchen-new-york,The Blacksmith NYC Bar and Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/9LZRS2GiyS9cCJJuY6fyWA/o.jpg,False,https://www.yelp.com/biz/the-blacksmith-nyc-bar-and-kitchen-new-york?adjust_creative=h5HwbyQ0TYvQjBo6Ys5Bgw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=h5HwbyQ0TYvQjBo6Ys5Bgw,33,"cocktailbars,newamerican","Cocktail Bars,American (New)",4.0,40.7449948,-73.9941641,"['pickup', 'delivery']",$$,160 W 25th St,,,New York,10001,US,NY,"160 W 25th St,New York, NY 10001",+12123378301,(212) 337-8301,777.2558942195992
X8yEmEDD9ZTkHoIRFqzcRw,osamil-new-york,Osamil,https://s3-media2.fl.yelpcdn.com/bphoto/7UaKk59pETX4jgDtOGg_Fw/o.jpg,False,https://www.yelp.com/biz/osamil-new-york?adjust_creative=h5HwbyQ0TYvQjBo6Ys5Bgw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=h5HwbyQ0TYvQjBo6Ys5Bgw,425,"korean,gastropubs,tapasmallplates","Korean,Gastropubs,Tapas/Small Plates",4.0,40.74697,-73.9864,[],$$,5 West 31st St,,,New York,10001,US,NY,"5 West 31st St,New York, NY 10001",+12123004713,(212) 300-4713,982.9223699566732
e4L0hsq6Q96mV2nKQ9CgNQ,tramonti-fifth-ave-new-york-2,Tramonti Fifth Ave,https://s3-media2.fl.yelpcdn.com/bphoto/-WR7y4TvoCAeM1147XW0Xg/o.jpg,False,https://www.yelp.com/biz/tramonti-fifth-ave-new-york-2?adjust_creative=h5HwbyQ0TYvQjBo6Ys5Bgw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=h5HwbyQ0TYvQjBo6Ys5Bgw,11,"italian,seafood,pizza","Italian,Seafood,Pizza",5.0,40.74475,-73.98772,"['pickup', 'restaurant_reservation', 'delivery']",,2 W 28th St,,,New York,10001,US,NY,"2 W 28th St,New York, NY 10001",+12124647082,(212) 464-7082,1060.3932677767104
kjItczuC-FQa-nECT9VF8A,udon-lab-new-york,Udon Lab,https://s3-media1.fl.yelpcdn.com/bphoto/YG517jVM6XKvUfC2GX58Tg/o.jpg,False,https://www.yelp.com/biz/udon-lab-new-york?adjust_creative=h5HwbyQ0TYvQjBo6Ys5Bgw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=h5HwbyQ0TYvQjBo6Ys5Bgw,78,"noodles,izakaya","Noodles,Izakaya",4.0,40.7482036287177,-73.9874565,"['pickup', 'delivery']",$$,43 W 32nd St,,,New York,10001,US,NY,"43 W 32nd St,New York, NY 10001",,,837.135758205574
v0DwpyNrKeS2ZhfMjVu8lg,cajunsea-and-oyster-bar-new-york-4,CajunSea & Oyster Bar,https://s3-media4.fl.yelpcdn.com/bphoto/zwvku94Cgs_qmsjrV5ATRA/o.jpg,False,https://www.yelp.com/biz/cajunsea-and-oyster-bar-new-york-4?adjust_creative=h5HwbyQ0TYvQjBo6Ys5Bgw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=h5HwbyQ0TYvQjBo6Ys5Bgw,1230,"cajun,seafood,breakfast_brunch","Cajun/Creole,Seafood,Breakfast & Brunch",4.0,40.7483352,-73.9867701,['restaurant_reservation'],$$,32 W 33rd St,,,New York,10001,US,NY,"32 W 33rd St,New York, NY 10001",+12125647333,(212) 564-7333,876.5783960552372
JeCtYANe0eqW8xe1SN3lWg,turntable-chicken-jazz-new-york-2,Turntable Chicken Jazz,https://s3-media3.fl.yelpcdn.com/bphoto/9Ym1aFMnj6eqEBZngQg3Iw/o.jpg,False,https://www.yelp.com/biz/turntable-chicken-jazz-new-york-2?adjust_creative=h5HwbyQ0TYvQjBo6Ys5Bgw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=h5HwbyQ0TYvQjBo6Ys5Bgw,2030,"chicken_wings,bars,korean","Chicken Wings,Bars,Korean",4.0,40.74828,-73.98649,[],$$,20 W 33rd St,,,New York,10001,US,NY,"20 W 33rd St,New York, NY 10001",+12127149700,(212) 714-9700,918.1429236627314
z2VXX7wGl8XZ6_oo9W3koA,patiala-indian-grill-new-york,Patiala Indian Grill,https://s3-media1.fl.yelpcdn.com/bphoto/Hx-tMOp1b5mh1R20Xzef4w/o.jpg,False,https://www.yelp.com/biz/patiala-indian-grill-new-york?adjust_creative=h5HwbyQ0TYvQjBo6Ys5Bgw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=h5HwbyQ0TYvQjBo6Ys5Bgw,321,indpak,Indian,4.0,40.7533149,-73.9960898,"['pickup', 'delivery']",$$,371 W 34th St,,,New York,10001,US,NY,"371 W 34th St,New York, NY 10001",+12125648255,(212) 564-8255,167.75487859206137
-9NO2IDCJMyNGZMAQ1-VQw,ny-pizza-suprema-new-york,NY Pizza Suprema,https://s3-media4.fl.yelpcdn.com/bphoto/EqbDXneMuQP6pw6GemVdQA/o.jpg,False,https://www.yelp.com/biz/ny-pizza-suprema-new-york?adjust_creative=h5HwbyQ0TYvQjBo6Ys5Bgw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=h5HwbyQ0TYvQjBo6Ys5Bgw,2013,pizza,Pizza,4.0,40.7502059936523,-73.9953231811523,"['pickup', 'delivery']",$,413 8th Ave,,,New York,10001,US,NY,"413 8th Ave,New York, NY 10001",+12125948939,(212) 594-8939,192.4033843904829
FBB7VTxx3gwsXwEUNRt6lg,tak-room-new-york,TAK Room,https://s3-media4.fl.yelpcdn.com/bphoto/AbZ1716UZgL1hzTjplBerg/o.jpg,False,https://www.yelp.com/biz/tak-room-new-york?adjust_creative=h5HwbyQ0TYvQjBo6Ys5Bgw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=h5HwbyQ0TYvQjBo6Ys5Bgw,111,"bars,newamerican","Bars,American (New)",4.0,40.7491302490234,-73.9923629760742,[],$$$,20 Hudson Yards,Fl 5,,New York,10001,US,NY,"20 Hudson Yards,Fl 5,New York, NY 10001",+19294504050,(929) 450-4050,446.7823318715487
lSQAmoQtmciUld36ogOoOw,cho-dang-gol-korean-restaurant-new-york,Cho Dang Gol Korean Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/1F7i2vKvwFS2o0NKQwwJVA/o.jpg,False,https://www.yelp.com/biz/cho-dang-gol-korean-restaurant-new-york?adjust_creative=h5HwbyQ0TYvQjBo6Ys5Bgw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=h5HwbyQ0TYvQjBo6Ys5Bgw,1088,korean,Korean,4.0,40.7502365112305,-73.986198425293,"['pickup', 'delivery']",$$,55 W 35th St,,,New York,10001,US,NY,"55 W 35th St,New York, NY 10001",+12126958222,(212) 695-8222,845.3963465289982
0IwdwNnbro5RLLIlaxyfpQ,the-wilson-new-york-2,The Wilson,https://s3-media1.fl.yelpcdn.com/bphoto/4rn0I4qpKAIqPZAsMrhSew/o.jpg,False,https://www.yelp.com/biz/the-wilson-new-york-2?adjust_creative=h5HwbyQ0TYvQjBo6Ys5Bgw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=h5HwbyQ0TYvQjBo6Ys5Bgw,169,"newamerican,breakfast_brunch,bars","American (New),Breakfast & Brunch,Bars",4.5,40.74587,-73.99265,"['pickup', 'delivery']",,132 W 27th St,,,New York,10001,US,NY,"132 W 27th St,New York, NY 10001",+12125292671,(212) 529-2671,715.2889038944927
_saXnBy0Wq2Gb3YusWZhqw,five-senses-new-york,Five Senses,https://s3-media3.fl.yelpcdn.com/bphoto/Wxh01qA7K-xUVM-0pqBCdg/o.jpg,False,https://www.yelp.com/biz/five-senses-new-york?adjust_creative=h5HwbyQ0TYvQjBo6Ys5Bgw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=h5HwbyQ0TYvQjBo6Ys5Bgw,1423,"korean,bbq","Korean,Barbeque",4.0,40.747573158626,-73.9863122632311,"['pickup', 'delivery']",$$,9 W 32nd St,,,New York,10001,US,NY,"9 W 32nd St,New York, NY 10001",+12124410005,(212) 441-0005,955.4493983932823
B55Ocx5RBWxo6AGSucYSIA,ilili-new-york-2,ilili,https://s3-media4.fl.yelpcdn.com/bphoto/uDoD1yzG5naCvmFYmklyAg/o.jpg,False,https://www.yelp.com/biz/ilili-new-york-2?adjust_creative=h5HwbyQ0TYvQjBo6Ys5Bgw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=h5HwbyQ0TYvQjBo6Ys5Bgw,2382,"mediterranean,lebanese,cocktailbars","Mediterranean,Lebanese,Cocktail Bars",4.0,40.74435,-73.98778,"['pickup', 'delivery']",$$$,236 5th Ave,,,New York,10001,US,NY,"236 5th Ave,New York, NY 10001",+12126832929,(212) 683-2929,1077.7743549639167
klAhw3xLQi9GF1tf_HnS7w,izakaya-mew-new-york-3,Izakaya MEW,https://s3-media4.fl.yelpcdn.com/bphoto/c7T0caHQ90sq77nBePQixg/o.jpg,False,https://www.yelp.com/biz/izakaya-mew-new-york-3?adjust_creative=h5HwbyQ0TYvQjBo6Ys5Bgw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=h5HwbyQ0TYvQjBo6Ys5Bgw,2291,"tapas,sushi,izakaya","Tapas Bars,Sushi Bars,Izakaya",4.0,40.7501853096499,-73.9863203465939,"['pickup', 'delivery']",$$,53 W 35th St,,,New York,10001,US,NY,"53 W 35th St,New York, NY 10001",+16463689384,(646) 368-9384,850.0305901872722
9tWsM0Ol6CGqfBWKzwdwyg,maggie-reillys-restaurant-new-york,Maggie Reillys Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/zN58TTyaZS3n1UT3E9C3sQ/o.jpg,False,https://www.yelp.com/biz/maggie-reillys-restaurant-new-york?adjust_creative=h5HwbyQ0TYvQjBo6Ys5Bgw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=h5HwbyQ0TYvQjBo6Ys5Bgw,91,"pubs,tradamerican","Pubs,American (Traditional)",4.0,40.7504318,-73.9981307,[],$$,340 9th Ave,,,New York,10001,US,NY,"340 9th Ave,New York, NY 10001",+16464763209,(646) 476-3209,224.43529461889153
GlDkm0Pd0Oe_uurhlKM1XQ,chirp-new-york-3,Chirp,https://s3-media4.fl.yelpcdn.com/bphoto/WmyJ8spUKlLPuY43IxSq1A/o.jpg,False,https://www.yelp.com/biz/chirp-new-york-3?adjust_creative=h5HwbyQ0TYvQjBo6Ys5Bgw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=h5HwbyQ0TYvQjBo6Ys5Bgw,101,"peruvian,latin,hotdogs","Peruvian,Latin American,Fast Food",4.5,40.75339,-73.99591,"['pickup', 'delivery']",$$,369 W 34th St,,,New York,10001,US,NY,"369 W 34th St,New York, NY 10001",+16468581788,(646) 858-1788,176.56888942331668
1z5Nu66M6W8mk5Ap4osZwA,the-nomad-restaurant-new-york,The NoMad Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/KtPvPnnToCbAl8WH-Ddz0w/o.jpg,False,https://www.yelp.com/biz/the-nomad-restaurant-new-york?adjust_creative=h5HwbyQ0TYvQjBo6Ys5Bgw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=h5HwbyQ0TYvQjBo6Ys5Bgw,1477,"french,newamerican,gastropubs","French,American (New),Gastropubs",4.0,40.7449,-73.988482,[],$$$,1170 Broadway,,,New York,10001,US,NY,"1170 Broadway,New York, NY 10001",+13474725660,(347) 472-5660,1005.3280334492167
SW0pk2_VSPpe000BUwknYg,il-piccolo-ristoro-new-york-3,Il Piccolo Ristoro,https://s3-media2.fl.yelpcdn.com/bphoto/VRjM0xXDf9PbK_Bg8bc2OA/o.jpg,False,https://www.yelp.com/biz/il-piccolo-ristoro-new-york-3?adjust_creative=h5HwbyQ0TYvQjBo6Ys5Bgw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=h5HwbyQ0TYvQjBo6Ys5Bgw,43,cafes,Cafes,4.5,40.7509325,-74.0024906,"['pickup', 'delivery']",,508 West 28th St,,,New York,10001,US,NY,"508 West 28th St,New York, NY 10001",+12125643337,(212) 564-3337,543.6538729191648
g512kssHLLTdDbUJHTmJFw,stick-to-my-pot-potsticker-new-york,Stick To My Pot Potsticker,https://s3-media3.fl.yelpcdn.com/bphoto/ViOo2mtdHPvjonQQNG6Ebg/o.jpg,False,https://www.yelp.com/biz/stick-to-my-pot-potsticker-new-york?adjust_creative=h5HwbyQ0TYvQjBo6Ys5Bgw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=h5HwbyQ0TYvQjBo6Ys5Bgw,121,chinese,Chinese,4.5,40.75202,-73.99121,"['pickup', 'delivery']",$,224 W 35th St,,,New York,10001,US,NY,"224 W 35th St,New York, NY 10001",+16468222003,(646) 822-2003,419.4365715519027
yB4ziqFM_7V8JxJas7CHfA,ulivo-new-york-2,Ulivo,https://s3-media4.fl.yelpcdn.com/bphoto/41hbVVjqK3Z6fhJnsRV1Qg/o.jpg,False,https://www.yelp.com/biz/ulivo-new-york-2?adjust_creative=h5HwbyQ0TYvQjBo6Ys5Bgw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=h5HwbyQ0TYvQjBo6Ys5Bgw,298,"italian,cocktailbars","Italian,Cocktail Bars",4.0,40.7447371960713,-73.9880339428782,"['pickup', 'delivery']",$$,4 W 28th St,,,New York,10001,US,NY,"4 W 28th St,New York, NY 10001",+12126848000,(212) 684-8000,1043.6521758631732
