id,alias,name,image_url,is_closed,url,review_count,category_alias,category_title,rating,latitude,longitude,transactions,price,address1,address2,address3,city,zip_code,country,state,display_address,phone,display_phone,distance
_P_gtxvxB4qJJdXzN0uaTA,kaptain-jimmys-agawam,Kaptain Jimmy's,https://s3-media4.fl.yelpcdn.com/bphoto/ZBq4Q628zw4oyiBfIvsivA/o.jpg,False,https://www.yelp.com/biz/kaptain-jimmys-agawam?adjust_creative=HdhkN5EEH6lAqE3kwhsHEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HdhkN5EEH6lAqE3kwhsHEQ,205,"tradamerican,wine_bars","American (Traditional),Wine Bars",3.0,42.058457583189,-72.6328394562006,['delivery'],$$,916 Suffield St,,,Agawam,01001,US,MA,"916 Suffield St,Agawam, MA 01001",+14137892222,(413) 789-2222,1009.4214802888657
MXfJjtrqWHeR6em0s_CSCA,e-bs-restaurant-agawam-2,E B's Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/BSYyq4qVjJTjhRYOqnePpQ/o.jpg,False,https://www.yelp.com/biz/e-bs-restaurant-agawam-2?adjust_creative=HdhkN5EEH6lAqE3kwhsHEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HdhkN5EEH6lAqE3kwhsHEQ,56,"tradamerican,italian","American (Traditional),Italian",3.5,42.0839285527683,-72.6329729730469,['delivery'],$$,385 Walnut St Ext,,,Agawam,01001,US,MA,"385 Walnut St Ext,Agawam, MA 01001",+14137893525,(413) 789-3525,2139.077027044542
d_oBPF7tx2Ql8tRbfmHc_g,sultan-family-restaurant-agawam,Sultan Family Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/HnYrUSv6if82tazB0UCAig/o.jpg,False,https://www.yelp.com/biz/sultan-family-restaurant-agawam?adjust_creative=HdhkN5EEH6lAqE3kwhsHEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HdhkN5EEH6lAqE3kwhsHEQ,34,"russian,turkish,uzbek","Russian,Turkish,Uzbek",4.5,42.08892,-72.63945,['delivery'],$$,270 Maple St,,,Agawam,01001,US,MA,"270 Maple St,Agawam, MA 01001",+14133334774,(413) 333-4774,2845.7870974664147
hVJbzy9W6XZSkmNMSgKGCA,peppos-pizza-agawam,Peppo's Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/nkm8pVAAUJWX9PgMC8C_7Q/o.jpg,False,https://www.yelp.com/biz/peppos-pizza-agawam?adjust_creative=HdhkN5EEH6lAqE3kwhsHEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HdhkN5EEH6lAqE3kwhsHEQ,65,"pizza,italian","Pizza,Italian",5.0,42.0849135,-72.6435869,['delivery'],$$,421 Springfield St,,,Agawam,01001,US,MA,"421 Springfield St,Agawam, MA 01001",+14137899066,(413) 789-9066,2633.801161420419
dNCQ70TtsR4dvdwhu-Zucw,new-king-yen-chinese-restaurant-agawam,New King Yen Chinese Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/frKXE6qaQhqPg9Dg-XoDJg/o.jpg,False,https://www.yelp.com/biz/new-king-yen-chinese-restaurant-agawam?adjust_creative=HdhkN5EEH6lAqE3kwhsHEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HdhkN5EEH6lAqE3kwhsHEQ,32,chinese,Chinese,4.0,42.08706,-72.64133,['delivery'],$$,340 Springfield St,,,Agawam,01001,US,MA,"340 Springfield St,Agawam, MA 01001",+14137866288,(413) 786-6288,2745.8179800649395
yB3N8nzvg4_jF5Rl6ewkJQ,pajer-superette-agawam,Pajer Superette,https://s3-media1.fl.yelpcdn.com/bphoto/oO3BAMNVvKoOqrMydquk-w/o.jpg,False,https://www.yelp.com/biz/pajer-superette-agawam?adjust_creative=HdhkN5EEH6lAqE3kwhsHEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HdhkN5EEH6lAqE3kwhsHEQ,33,"grocery,delis,importedfood","Grocery,Delis,Imported Food",4.0,42.0786850677545,-72.6302637973568,[],$,400 Cooper St,,,Agawam,01001,US,MA,"400 Cooper St,Agawam, MA 01001",+14137891867,(413) 789-1867,1516.1313159908914
CH6XDe_F76eJwNVo1_TlNQ,rasham-restaurant-agawam,Rasham Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/JQw1ANCjNIObislrvMIcdw/o.jpg,False,https://www.yelp.com/biz/rasham-restaurant-agawam?adjust_creative=HdhkN5EEH6lAqE3kwhsHEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HdhkN5EEH6lAqE3kwhsHEQ,6,"indpak,desserts,bbq","Indian,Desserts,Barbeque",3.0,42.0451544463423,-72.6167183741927,['delivery'],,1422 Main St,,,Agawam,01001,US,MA,"1422 Main St,Agawam, MA 01001",+14133632523,(413) 363-2523,2376.4500076048516
kmgzYGUATzf0NyiaxKfRCA,china-star-restaurant-agawam,China Star Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/1RWl-JK-XTNgqexyaw_Dtg/o.jpg,False,https://www.yelp.com/biz/china-star-restaurant-agawam?adjust_creative=HdhkN5EEH6lAqE3kwhsHEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HdhkN5EEH6lAqE3kwhsHEQ,27,chinese,Chinese,4.0,42.0804196,-72.6150226,[],$,382 Main St,,,Agawam,01001,US,MA,"382 Main St,Agawam, MA 01001",+14137897170,(413) 789-7170,1816.4538801686056
yKWjZwKKUOFVx50M1g2Wpg,pizza-house-route-75-agawam,Pizza House Route 75,https://s3-media3.fl.yelpcdn.com/bphoto/Rr2kC5rQ0IWTXLMNZ_8VKw/o.jpg,False,https://www.yelp.com/biz/pizza-house-route-75-agawam?adjust_creative=HdhkN5EEH6lAqE3kwhsHEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HdhkN5EEH6lAqE3kwhsHEQ,6,pizza,Pizza,3.5,42.060507,-72.6338266,[],$,846 Suffield St,,,Agawam,01001,US,MA,"846 Suffield St,Agawam, MA 01001",+14137865050,(413) 786-5050,914.5845285721632
EI01qC9xbqqld6gxtJdJjg,valentis-restaurant-agawam,Valenti's Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/tt9XG50MJeKjGHrWhyF57g/o.jpg,False,https://www.yelp.com/biz/valentis-restaurant-agawam?adjust_creative=HdhkN5EEH6lAqE3kwhsHEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HdhkN5EEH6lAqE3kwhsHEQ,19,"pizza,italian,salad","Pizza,Italian,Salad",4.0,42.0810981,-72.6155878,['delivery'],$$,1 Cooper St,,,Agawam,01001,US,MA,"1 Cooper St,Agawam, MA 01001",+14137864852,(413) 786-4852,1894.077867077382
LZoZwIrGXq9JU1qREmrONg,buccaneer-lounge-agawam,Buccaneer Lounge,https://s3-media2.fl.yelpcdn.com/bphoto/ILW6Xy7tuJq51tNXHZefpw/o.jpg,False,https://www.yelp.com/biz/buccaneer-lounge-agawam?adjust_creative=HdhkN5EEH6lAqE3kwhsHEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HdhkN5EEH6lAqE3kwhsHEQ,9,"bars,newamerican,seafood","Bars,American (New),Seafood",4.0,42.0944043653681,-72.635013051331,['delivery'],,86 Maple St,,,Agawam,01001,US,MA,"86 Maple St,Agawam, MA 01001",+14137860956,(413) 786-0956,3305.7945933987194
oZX4y5ZsMSIE7f1PxRYlHQ,ferrentino-pizzeria-and-pub-agawam,Ferrentino Pizzeria & Pub,https://s3-media3.fl.yelpcdn.com/bphoto/y2X681aKENNb4GjM1eUvkg/o.jpg,False,https://www.yelp.com/biz/ferrentino-pizzeria-and-pub-agawam?adjust_creative=HdhkN5EEH6lAqE3kwhsHEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HdhkN5EEH6lAqE3kwhsHEQ,25,"italian,bars,pizza","Italian,Bars,Pizza",4.0,42.0363884,-72.6169205,['delivery'],$,1676 Main St,,,Agawam,01001,US,MA,"1676 Main St,Agawam, MA 01001",+14137893222,(413) 789-3222,3105.855577807189
0VLWJtpgZPm-rDPibUTT8Q,141-main-street-deli-restaurant-and-catering-agawam,141 Main Street Deli Restaurant & Catering,https://s3-media4.fl.yelpcdn.com/bphoto/s717qxuQX8Zyb5y_4X_ngw/o.jpg,False,https://www.yelp.com/biz/141-main-street-deli-restaurant-and-catering-agawam?adjust_creative=HdhkN5EEH6lAqE3kwhsHEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HdhkN5EEH6lAqE3kwhsHEQ,45,"delis,sandwiches","Delis,Sandwiches",3.5,42.0868051496627,-72.6214257679062,"['pickup', 'delivery']",$,141 Main St,,,Agawam,01001,US,MA,"141 Main St,Agawam, MA 01001",+14138219881,(413) 821-9881,2378.0808848776583
axe5_nA1ylrVaN6Ov1QAQA,main-street-grille-agawam,Main Street Grille,https://s3-media4.fl.yelpcdn.com/bphoto/sc9PQo7dbuhEeVN5QF_9Vg/o.jpg,False,https://www.yelp.com/biz/main-street-grille-agawam?adjust_creative=HdhkN5EEH6lAqE3kwhsHEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HdhkN5EEH6lAqE3kwhsHEQ,24,"breakfast_brunch,tradamerican","Breakfast & Brunch,American (Traditional)",4.0,42.08076,-72.614573,['delivery'],$,369 Main St,,,Agawam,01001,US,MA,"369 Main St,Agawam, MA 01001",+14137892020,(413) 789-2020,1897.7732975187112
2FLbc6bF3_aN6ecGxRmc4Q,jbs-bbq-agawam,JB's BBQ,https://s3-media2.fl.yelpcdn.com/bphoto/wKfvyjk4AYtCvv4xLG89kA/o.jpg,False,https://www.yelp.com/biz/jbs-bbq-agawam?adjust_creative=HdhkN5EEH6lAqE3kwhsHEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HdhkN5EEH6lAqE3kwhsHEQ,4,bbq,Barbeque,4.0,42.0382139475422,-72.6162919029593,[],$$,1613 Main St,,,Agawam,01001,US,MA,"1613 Main St,Agawam, MA 01001",,,3130.7333557152297
Wy31cTqD1xx3dqblOtTY_g,bobbie-jz-restaurant-agawam,Bobbie J'z Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/USMrmx-YXH-nW5nJX5iYxg/o.jpg,False,https://www.yelp.com/biz/bobbie-jz-restaurant-agawam?adjust_creative=HdhkN5EEH6lAqE3kwhsHEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HdhkN5EEH6lAqE3kwhsHEQ,18,"breakfast_brunch,seafood,sandwiches","Breakfast & Brunch,Seafood,Sandwiches",4.0,42.03681,-72.61753,['delivery'],,1668 Main St,,,Agawam,01001,US,MA,"1668 Main St,Agawam, MA 01001",+14137868068,(413) 786-8068,3284.3752969023003
oWMZWiO5SteEDAGOITZd3A,hong-kong-express-agawam,Hong Kong Express,https://s3-media1.fl.yelpcdn.com/bphoto/tmWydaVEA4MZFOTdMHQtvg/o.jpg,False,https://www.yelp.com/biz/hong-kong-express-agawam?adjust_creative=HdhkN5EEH6lAqE3kwhsHEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HdhkN5EEH6lAqE3kwhsHEQ,16,chinese,Chinese,4.0,42.08702,-72.6352,['delivery'],$$,322 Springfield St,,,Agawam,01001,US,MA,"322 Springfield St,Agawam, MA 01001",+14137892581,(413) 789-2581,2523.3533710504216
-dbTEDgj7ZywtG4MT7BZDQ,friendlys-agawam-2,Friendly's,https://s3-media3.fl.yelpcdn.com/bphoto/4G-u5x1Sa-08RKucMABWLA/o.jpg,False,https://www.yelp.com/biz/friendlys-agawam-2?adjust_creative=HdhkN5EEH6lAqE3kwhsHEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HdhkN5EEH6lAqE3kwhsHEQ,27,"icecream,tradamerican","Ice Cream & Frozen Yogurt,American (Traditional)",2.5,42.089308,-72.628039,['delivery'],$$,19 Springfield St,,,Agawam,01001,US,MA,"19 Springfield St,Agawam, MA 01001",+14137864466,(413) 786-4466,2605.4559989853524
osq7RYd5iutNvQJJbagamQ,crab-shack-agawam-2,Crab Shack,https://s3-media3.fl.yelpcdn.com/bphoto/9CwQaArPWunmiv1hMFv5Sg/o.jpg,False,https://www.yelp.com/biz/crab-shack-agawam-2?adjust_creative=HdhkN5EEH6lAqE3kwhsHEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HdhkN5EEH6lAqE3kwhsHEQ,2,fishnchips,Fish & Chips,2.0,42.0342903137207,-72.6177062988281,[],,1744 Main St,,,Agawam,01001,US,MA,"1744 Main St,Agawam, MA 01001",+14137894900,(413) 789-4900,3548.371865107128
LS8_eLQleMWFND9RJPT5ZQ,murphys-mobile-agawam,Murphy's Mobile,https://s3-media3.fl.yelpcdn.com/bphoto/aQ-JFqShYf3j7mzGbtJ14g/o.jpg,False,https://www.yelp.com/biz/murphys-mobile-agawam?adjust_creative=HdhkN5EEH6lAqE3kwhsHEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HdhkN5EEH6lAqE3kwhsHEQ,2,"foodtrucks,burgers,sandwiches","Food Trucks,Burgers,Sandwiches",4.5,42.06698,-72.63185,[],,664 Suffield St,,,Agawam,01001,US,MA,"664 Suffield St,Agawam, MA 01001",+14133017074,(413) 301-7074,587.0112452706853
wmpivzW425XCPRwGIaDemw,1st-stop-cafe-agawam,1st Stop Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/hSgGtn6LZ_ZZmqA2-7J2Tw/o.jpg,False,https://www.yelp.com/biz/1st-stop-cafe-agawam?adjust_creative=HdhkN5EEH6lAqE3kwhsHEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HdhkN5EEH6lAqE3kwhsHEQ,21,"coffee,breakfast_brunch","Coffee & Tea,Breakfast & Brunch",4.0,42.08742,-72.62902,[],$,365 Walnut St Ext,,,Agawam,01001,US,MA,"365 Walnut St Ext,Agawam, MA 01001",+14134553510,(413) 455-3510,2480.436000526011
yo6wrQPJSFzCokvXNi9hUQ,mcdonalds-agawam,McDonald's,https://s3-media1.fl.yelpcdn.com/bphoto/a7rHrwC1nMWKjs4_qDO6Zg/o.jpg,False,https://www.yelp.com/biz/mcdonalds-agawam?adjust_creative=HdhkN5EEH6lAqE3kwhsHEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HdhkN5EEH6lAqE3kwhsHEQ,3,"burgers,hotdogs,coffee","Burgers,Fast Food,Coffee & Tea",2.5,42.0597562996649,-72.6330587267876,['delivery'],$,868 Suffield St,,,Agawam,01001,US,MA,"868 Suffield St,Agawam, MA 01001",+14137866863,(413) 786-6863,922.3951102249162
l8dkoIoJT6qREwxtVH6wlw,subway-agawam-4,Subway,https://s3-media1.fl.yelpcdn.com/bphoto/M4sDean91kXGmftBdIwQcQ/o.jpg,False,https://www.yelp.com/biz/subway-agawam-4?adjust_creative=HdhkN5EEH6lAqE3kwhsHEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HdhkN5EEH6lAqE3kwhsHEQ,7,sandwiches,Sandwiches,1.5,42.0600763,-72.632595,"['delivery', 'pickup']",$,840 Suffield St,,,Agawam,01001,US,MA,"840 Suffield St,Agawam, MA 01001",+14137897770,(413) 789-7770,890.4887141537582
Ztm07LI6aUyZPraWUb-brg,dominos-pizza-agawam-2,Domino's Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/_FzuA7sG1hg9VFvAUMVncQ/o.jpg,False,https://www.yelp.com/biz/dominos-pizza-agawam-2?adjust_creative=HdhkN5EEH6lAqE3kwhsHEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HdhkN5EEH6lAqE3kwhsHEQ,8,"pizza,chicken_wings,sandwiches","Pizza,Chicken Wings,Sandwiches",3.0,42.0876085013151,-72.6403154432774,[],$,312 Springfield St,,,Agawam,01001,US,MA,"312 Springfield St,Agawam, MA 01001",+14138210800,(413) 821-0800,2767.9069107009304
u98NtoAfZNDTLqWYjQrg9g,bella-villa-pizza-agawam,Bella Villa Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/Fo7EsSDlzmbiAL3p-cAeRw/o.jpg,False,https://www.yelp.com/biz/bella-villa-pizza-agawam?adjust_creative=HdhkN5EEH6lAqE3kwhsHEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HdhkN5EEH6lAqE3kwhsHEQ,8,pizza,Pizza,2.0,42.0819711685181,-72.5882155448198,"['delivery', 'pickup']",,7 S Bridge Dr,,,Agawam,01001,US,MA,"7 S Bridge Dr,Agawam, MA 01001",+14137891999,(413) 789-1999,3548.945026703353
yBTDIZELlL0h8bu5Wu_V4A,blue-reis-pizzeria-agawam,Blue Reis Pizzeria,,False,https://www.yelp.com/biz/blue-reis-pizzeria-agawam?adjust_creative=HdhkN5EEH6lAqE3kwhsHEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HdhkN5EEH6lAqE3kwhsHEQ,4,italian,Italian,3.0,42.0871167,-72.6294926,"['delivery', 'pickup']",,365 Walnut St Ext,,,Agawam,01001,US,MA,"365 Walnut St Ext,Agawam, MA 01001",+14137860141,(413) 786-0141,2420.10806126028
tHR3HsAmGfDOcjWe2n6Ftw,shanghai-gourmet-amherst,Shanghai Gourmet,https://s3-media3.fl.yelpcdn.com/bphoto/iY1_iOMI0o_evS5fB__uOg/o.jpg,False,https://www.yelp.com/biz/shanghai-gourmet-amherst?adjust_creative=HdhkN5EEH6lAqE3kwhsHEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HdhkN5EEH6lAqE3kwhsHEQ,21,shanghainese,Shanghainese,4.5,42.37729067,-72.52038267,[],$$,104 N Pleasant St,,,Amherst,01002,US,MA,"104 N Pleasant St,Amherst, MA 01002",+14138350913,(413) 835-0913,5787.538584708257
1Gdcycg8N2j9oJbH1D6lBg,lilis-restaurant-amherst,Lili's Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/ZmX1Ueig1zzUppwR700qMg/o.jpg,False,https://www.yelp.com/biz/lilis-restaurant-amherst?adjust_creative=HdhkN5EEH6lAqE3kwhsHEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HdhkN5EEH6lAqE3kwhsHEQ,132,"chinese,noodles","Chinese,Noodles",5.0,42.3785346,-72.519757,['delivery'],$,197 North Pleasant St,,,Amherst,01002,US,MA,"197 North Pleasant St,Amherst, MA 01002",+14132535888,(413) 253-5888,5751.528581088093
Ie-qeBdtdOavjzdQPH1IGw,osteria-vespa-amherst,Osteria Vespa,https://s3-media2.fl.yelpcdn.com/bphoto/oKJx3-9rIr-8_CJ10HkaSQ/o.jpg,False,https://www.yelp.com/biz/osteria-vespa-amherst?adjust_creative=HdhkN5EEH6lAqE3kwhsHEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HdhkN5EEH6lAqE3kwhsHEQ,90,"italian,mediterranean","Italian,Mediterranean",4.0,42.375387,-72.52048,"['delivery', 'restaurant_reservation']",$$$,28 Amity St,,,Amherst,01002,US,MA,"28 Amity St,Amherst, MA 01002",+14132303194,(413) 230-3194,5769.7331994431
1xHC1WbRBSv_DRRh8dP5IA,honeycrisp-chicken-amherst,Honeycrisp Chicken,https://s3-media2.fl.yelpcdn.com/bphoto/XLGMTWn3UhX0aia6AjXtmw/o.jpg,False,https://www.yelp.com/biz/honeycrisp-chicken-amherst?adjust_creative=HdhkN5EEH6lAqE3kwhsHEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HdhkN5EEH6lAqE3kwhsHEQ,39,"chicken_wings,korean,taiwanese","Chicken Wings,Korean,Taiwanese",4.5,42.3759103,-72.5184821,['delivery'],,1 Boltwood Walk,,,Amherst,01002,US,MA,"1 Boltwood Walk,Amherst, MA 01002",+14132004490,(413) 200-4490,5621.551627498703
gjEJbmb3zxK79b1gCZkEUw,north-hot-pot-amherst,North Hot Pot,https://s3-media2.fl.yelpcdn.com/bphoto/Xm6uqML_YYRG1sn2cy-YYw/o.jpg,False,https://www.yelp.com/biz/north-hot-pot-amherst?adjust_creative=HdhkN5EEH6lAqE3kwhsHEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HdhkN5EEH6lAqE3kwhsHEQ,31,"chinese,hotpot","Chinese,Hot Pot",4.5,42.37233,-72.49943,['delivery'],,20 Belchertown Rd,,,Amherst,01002,US,MA,"20 Belchertown Rd,Amherst, MA 01002",+14138350351,(413) 835-0351,4028.0075222967603
